indicatorDataSource,indicatorId,indicatorName,regionId,regionLevel,regionName,date,value
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-02,46.9862618
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-03,47.6885112
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-04,48.3791052
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-05,49.752827
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-06,50.9399427
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-07,51.8720141
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-08,52.8485101
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-09,54.307414
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-10,55.1476712
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-11,56.49164
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-12,56.9616139
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-13,57.8290884
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-14,58.4952361
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-15,59.4235047
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-16,59.8111948
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-17,60.7920526
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-18,61.2332822
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-19,62.0152856
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-20,61.985983
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-21,62.6792552
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-22,63.1923496
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-23,63.8221362
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-24,65.0055383
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-25,65.5447109
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-26,66.3462141
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-27,67.6274808
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-28,67.9457654
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-29,68.1638943
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-30,68.2559904
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-08-31,67.9643909
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-01,68.2526767
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-02,67.9169815
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-03,67.5866544
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-04,67.9269782
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-05,67.4405451
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-06,66.9373515
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-07,66.5366432
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-08,66.2718833
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-09,66.9534
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-10,66.9064411
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-11,66.7872118
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-12,67.2378609
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-13,68.0445911
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-14,68.6875033
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-15,68.6908314
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-16,67.7605789
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-17,67.8449697
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-18,67.7066524
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-19,67.4410872
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-20,67.0591598
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-21,66.264398
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-22,66.1165831
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-23,65.7778069
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-24,65.4247373
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-25,64.6971572
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-26,65.3329482
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-27,64.8536573
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-28,64.5641271
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-29,64.3562202
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-09-30,64.5321721
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-01,64.1643995
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-02,63.8060449
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-03,62.6866989
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-04,62.7284974
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-05,63.1442821
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-06,62.6904296
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-07,62.7091068
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-08,62.8511221
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-09,63.052254
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-10,62.9279737
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-11,61.6266557
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-12,60.6388762
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-13,60.4227267
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-14,60.2601245
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-15,61.0845159
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-16,60.2622839
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-17,59.8992534
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-18,60.0370381
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-19,60.0377639
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-20,60.4511384
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-21,59.7455422
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-22,58.2353522
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-23,59.5070141
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-24,59.2031575
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-25,59.4515657
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-26,59.5211474
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-27,58.3986881
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-28,58.7590992
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-29,58.233683
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-30,57.9381754
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-10-31,58.3532314
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-01,57.5849335
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-02,57.3333739
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-03,56.6124979
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-04,56.3612696
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-05,57.1710067
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-06,56.4730626
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-07,55.6651326
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-08,56.2043342
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-09,56.0803996
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-10,56.4021507
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-11,56.1826503
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-12,55.6259796
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-13,55.5082009
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-14,55.3693312
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-15,55.1916735
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-16,54.6010538
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-17,54.6479915
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-18,53.5092233
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-19,52.8980964
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-20,53.2193694
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-21,52.1518947
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-22,51.7641326
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-23,51.5009109
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-24,52.3101432
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-25,52.7485668
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-26,52.8219539
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-27,52.2245558
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-28,53.9000607
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-29,54.6823949
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-11-30,55.1977668
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-01,54.6615831
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-02,55.5376321
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-03,56.7400864
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-04,56.5814281
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-05,55.9275711
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-06,54.6395973
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-07,54.2321854
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-08,53.8605203
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-09,52.9009502
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-10,52.0371394
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-11,51.4713044
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-12,52.21643
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-13,53.2453489
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-14,54.4862711
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-15,55.2051143
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-16,55.7343461
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-17,55.2900697
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-18,56.2856997
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-19,56.0601143
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-20,56.2213606
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-21,55.9192546
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-22,55.3009275
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-23,55.1214277
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-24,55.7157646
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-25,56.601807
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-26,56.8171525
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-27,56.828739
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-28,57.5317226
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-29,58.3013547
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-30,59.2649813
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2021-12-31,59.8902964
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-01,60.0400756
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-02,60.5273729
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-03,61.5166509
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-04,61.438756
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-05,62.7316633
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-06,63.8013058
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-07,64.3184158
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-08,64.2539421
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-09,64.3709156
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-10,64.4799813
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-11,64.4643212
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-12,64.3453347
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-13,64.7684375
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-14,64.5002744
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-15,64.6755659
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-16,65.5268281
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-17,65.4508422
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-18,66.0310124
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-19,65.8688954
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-20,65.6112642
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-21,66.644192
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-22,67.1037956
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-23,66.2692113
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-24,66.3381032
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-25,65.5057164
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-26,64.5786503
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-27,63.4719321
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-28,62.0438722
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-29,61.3375456
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-30,61.5762993
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-01-31,61.2207835
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-01,61.5537242
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-02,62.6042926
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-03,61.7250702
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-04,62.5017675
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-05,62.178198
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-06,61.6016592
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-07,60.845256
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-08,59.6354749
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-09,59.0399879
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-10,58.8805942
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-11,57.8334897
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-12,57.580373
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-13,56.7738746
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-14,56.8733004
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-15,57.2596938
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-16,55.6981033
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-17,56.1869463
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-18,55.745628
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-19,54.6334692
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-20,55.0073288
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-21,54.3589423
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-22,53.914647
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-23,54.0611231
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-24,53.2597045
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-25,52.9264275
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-26,53.6822172
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-27,53.4831822
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-02-28,52.2753712
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-01,51.3094333
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-02,50.1369105
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-03,49.2934219
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-04,48.7995686
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-05,47.1717283
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-06,46.1684247
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-07,45.698882
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-08,45.5517862
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-09,45.3435247
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-10,44.3941922
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-11,44.0392922
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-12,44.1990329
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-13,42.5845206
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-14,43.1449874
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-15,42.0844052
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-16,41.3028981
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-17,41.4743919
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-18,40.4845028
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-19,40.1786388
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-20,40.9730455
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-21,40.1551739
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-22,40.5283755
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-23,40.9603723
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-24,41.0273099
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-25,41.4043631
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-26,41.0473122
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-27,40.8113557
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-28,40.6255932
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-29,41.1320483
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-30,40.6658142
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-03-31,40.7175585
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-04-01,40.7780443
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-04-02,40.2559463
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-04-03,40.2911941
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-04-04,41.1053431
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-04-05,39.6517107
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-04-06,39.5573976
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-04-07,38.0263518
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-04-08,36.3535453
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-04-09,35.8677466
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-04-10,35.2686597
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-04-11,33.8991902
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-04-12,33.8099918
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-04-13,33.822457
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-04-14,33.7420126
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-04-15,33.7407068
fb-survey,smoothed_wwearing_mask_7d,People Wearing Masks,GA,state,Georgia,2022-04-16,33.6112567
