"start_date","end_date","loc","exposure_mean","stdev"
2020-07-20,2020-09-28,"MO",0.058339689964591,0.00390148067017679
2020-07-21,2020-09-29,"MO",0.0581657119888005,0.00381892921902016
2020-07-22,2020-09-30,"MO",0.0582077518791259,0.00375184454026205
2020-07-23,2020-10-01,"MO",0.0586485227036472,0.00367341351343604
2020-07-24,2020-10-02,"MO",0.0591360159988842,0.00362047136392652
2020-07-25,2020-10-03,"MO",0.0600781599230166,0.00360171655307637
2020-07-26,2020-10-04,"MO",0.0610701979884734,0.00368340192368377
2020-07-27,2020-10-05,"MO",0.0622404421852281,0.00374094427966238
2020-07-28,2020-10-06,"MO",0.0632510141218765,0.00378543201178242
2020-07-29,2020-10-07,"MO",0.0642371649818132,0.00385158852549838
2020-07-30,2020-10-08,"MO",0.0651589244549997,0.00388171778453722
2020-07-31,2020-10-09,"MO",0.0661042019067271,0.00392975176937359
2020-08-01,2020-10-10,"MO",0.0668961182925486,0.0039940120686466
2020-08-02,2020-10-11,"MO",0.0676395744113006,0.00408815718911931
2020-08-03,2020-10-12,"MO",0.0683186362593582,0.00414366670288929
2020-08-04,2020-10-13,"MO",0.0688145526921049,0.00419814725297338
2020-08-05,2020-10-14,"MO",0.0693145188179804,0.00428500603520101
2020-08-06,2020-10-15,"MO",0.0698463052112383,0.00438675214847273
2020-08-07,2020-10-16,"MO",0.0704247173245861,0.00448156980868478
2020-08-08,2020-10-17,"MO",0.0708282584659242,0.00454578356918396
2020-08-09,2020-10-18,"MO",0.0716186522269589,0.00455087544636523
2020-08-10,2020-10-19,"MO",0.0723789903197235,0.00459021736130916
2020-08-11,2020-10-20,"MO",0.0733842187802448,0.00461959370646502
2020-08-12,2020-10-21,"MO",0.0745563676999551,0.00467634120140585
2020-08-13,2020-10-22,"MO",0.0758103380764711,0.00473870993785496
2020-08-14,2020-10-23,"MO",0.0772437508676273,0.00476193986823743
2020-08-15,2020-10-24,"MO",0.0790801082961788,0.00480173748971277
2020-08-16,2020-10-25,"MO",0.0807525510197431,0.0048634493820306
2020-08-17,2020-10-26,"MO",0.0825955122080455,0.00499868848159436
2020-08-18,2020-10-27,"MO",0.0845770859552242,0.0051268458394611
2020-08-19,2020-10-28,"MO",0.0863735313554799,0.00521313590231342
2020-08-20,2020-10-29,"MO",0.0885674396506159,0.00536798061279154
2020-08-21,2020-10-30,"MO",0.0907535792843517,0.00552884431194919
2020-08-22,2020-10-31,"MO",0.0930828629680055,0.00564879444081543
2020-08-23,2020-11-01,"MO",0.0953156634505529,0.00576423556160775
2020-08-24,2020-11-02,"MO",0.0981235898327442,0.00594362556559718
2020-08-25,2020-11-03,"MO",0.100501496164191,0.00611393881338149
2020-08-26,2020-11-04,"MO",0.103006731288742,0.00630464750290514
2020-08-27,2020-11-05,"MO",0.105745816195318,0.00655429180662996
2020-08-28,2020-11-06,"MO",0.108491949233457,0.00671243507513273
2020-08-29,2020-11-07,"MO",0.111051056875942,0.0069539814292615
2020-08-30,2020-11-08,"MO",0.113623162829772,0.00714612198664952
2020-08-31,2020-11-09,"MO",0.115414391728913,0.00730395713880987
2020-09-01,2020-11-10,"MO",0.117632052938136,0.00745800669380466
2020-09-02,2020-11-11,"MO",0.119496191401349,0.00756246701192812
2020-09-03,2020-11-12,"MO",0.120937703073665,0.00762018702681392
2020-09-04,2020-11-13,"MO",0.122395183601339,0.00776470965929948
2020-09-05,2020-11-14,"MO",0.123740605315451,0.00786458380411366
2020-09-06,2020-11-15,"MO",0.124849776144013,0.00799216019022357
2020-09-07,2020-11-16,"MO",0.125702635533973,0.00806165562074877
2020-09-08,2020-11-17,"MO",0.126484599884512,0.00808945745683885
2020-09-09,2020-11-18,"MO",0.127252313151372,0.00814238524683075
2020-09-10,2020-11-19,"MO",0.128001068020676,0.00817286910214736
2020-09-11,2020-11-20,"MO",0.128502472729619,0.00820304546822184
2020-09-12,2020-11-21,"MO",0.129093085426012,0.0082140467566305
2020-09-13,2020-11-22,"MO",0.129797290004869,0.00822215153839674
2020-09-14,2020-11-23,"MO",0.130670574204699,0.00822611105300181
2020-09-15,2020-11-24,"MO",0.131695493437968,0.00823241010586453
2020-09-16,2020-11-25,"MO",0.132800107325088,0.00823584045638644
2020-09-17,2020-11-26,"MO",0.133959004211536,0.00817698704930389
2020-09-18,2020-11-27,"MO",0.135116146812639,0.00815265450540888
2020-09-19,2020-11-28,"MO",0.136303391453228,0.00816544025120986
2020-09-20,2020-11-29,"MO",0.137381199600223,0.00817728719116431
2020-09-21,2020-11-30,"MO",0.138713353720809,0.00827841975010116
2020-09-22,2020-12-01,"MO",0.139991444331404,0.00833624974580781
2020-09-23,2020-12-02,"MO",0.141147808756372,0.00835775078987601
2020-09-24,2020-12-03,"MO",0.142456768209745,0.0084048244942924
2020-09-25,2020-12-04,"MO",0.143521011896188,0.00845570866713006
2020-09-26,2020-12-05,"MO",0.144593187504603,0.00853760240836713
2020-09-27,2020-12-06,"MO",0.145861977395091,0.00862698556746109
2020-09-28,2020-12-07,"MO",0.146808136030272,0.00866649008934435
2020-09-29,2020-12-08,"MO",0.147628018837858,0.00874232146494955
2020-09-30,2020-12-09,"MO",0.148447447448671,0.00882194923058946
2020-10-01,2020-12-10,"MO",0.149064991458963,0.0089420616939256
2020-10-02,2020-12-11,"MO",0.149664600969657,0.00900950063995792
2020-10-03,2020-12-12,"MO",0.150125382570679,0.00907731831222401
2020-10-04,2020-12-13,"MO",0.15032974286623,0.00913658655507676
2020-10-05,2020-12-14,"MO",0.150293648463167,0.00919998703496471
2020-10-06,2020-12-15,"MO",0.15013546019603,0.00928322896288469
2020-10-07,2020-12-16,"MO",0.149674527212376,0.0093430034012717
2020-10-08,2020-12-17,"MO",0.149471897592933,0.00934089612601679
2020-10-09,2020-12-18,"MO",0.149186432802144,0.00935455990487514
2020-10-10,2020-12-19,"MO",0.149051895908188,0.00935607333648605
2020-10-11,2020-12-20,"MO",0.149010513312743,0.009280546509181
2020-10-12,2020-12-21,"MO",0.148938107917518,0.00924031594860071
2020-10-13,2020-12-22,"MO",0.148834756611401,0.00918372756316742
2020-10-14,2020-12-23,"MO",0.148653648987817,0.00915400479441759
2020-10-15,2020-12-24,"MO",0.148503850554336,0.00913496571072369
2020-10-16,2020-12-25,"MO",0.148317366721043,0.00918135542445728
2020-10-17,2020-12-26,"MO",0.148350714354612,0.00921770496320713
2020-10-18,2020-12-27,"MO",0.147900153093446,0.00926361482696371
2020-10-19,2020-12-28,"MO",0.147414937625337,0.0092759327216119
2020-10-20,2020-12-29,"MO",0.146857777101418,0.00931026427126343
2020-10-21,2020-12-30,"MO",0.146210622462699,0.00929243822751641
2020-10-22,2020-12-31,"MO",0.145116952752847,0.00925729632054128
2020-05-01,2020-07-10,"SC",0.0751371710683483,0.00528151381484071
2020-05-02,2020-07-11,"SC",0.076624311915558,0.00538356234022744
2020-05-03,2020-07-12,"SC",0.0780595528514499,0.00548550579956651
2020-05-04,2020-07-13,"SC",0.0794309113110575,0.00556991955497838
2020-05-05,2020-07-14,"SC",0.0804953148689168,0.00567671197816341
2020-05-06,2020-07-15,"SC",0.0815489416968975,0.00585415864662463
2020-05-07,2020-07-16,"SC",0.0824777853848553,0.0059427213781686
2020-05-08,2020-07-17,"SC",0.0833784867056123,0.00600940360793352
2020-05-09,2020-07-18,"SC",0.0844024135541419,0.00612133720880348
2020-05-10,2020-07-19,"SC",0.0853396910762571,0.00617376893927228
2020-05-11,2020-07-20,"SC",0.0863432351651306,0.00623663082839072
2020-05-12,2020-07-21,"SC",0.0873268010613913,0.00631007424313278
2020-05-13,2020-07-22,"SC",0.0883076515223025,0.00636215057959009
2020-05-14,2020-07-23,"SC",0.0892617126917518,0.00642547464896842
2020-05-15,2020-07-24,"SC",0.0900875728774215,0.00646280049531714
2020-05-16,2020-07-25,"SC",0.0908931198936278,0.00653003856206602
2020-05-17,2020-07-26,"SC",0.0916262627327911,0.00654926331025586
2020-05-18,2020-07-27,"SC",0.0922689957142696,0.00659237087918736
2020-05-19,2020-07-28,"SC",0.0928200747604159,0.00659953495644311
2020-05-20,2020-07-29,"SC",0.0931901927549287,0.00663003885119745
2020-05-21,2020-07-30,"SC",0.0934591659004559,0.00665042860814643
2020-05-22,2020-07-31,"SC",0.0936646757229087,0.00667205109441715
2020-05-23,2020-08-01,"SC",0.0937711706651409,0.00669108041256159
2020-05-24,2020-08-02,"SC",0.0937291012474183,0.00671155128708757
2020-05-25,2020-08-03,"SC",0.093646543311592,0.00670093026119589
2020-05-26,2020-08-04,"SC",0.093486974592102,0.00669507368488623
2020-05-27,2020-08-05,"SC",0.0933231288045908,0.00666906214905521
2020-05-28,2020-08-06,"SC",0.0929815034200773,0.00666454057474621
2020-05-29,2020-08-07,"SC",0.0925670679319147,0.00666060650898683
2020-05-30,2020-08-08,"SC",0.0920716401221742,0.00662700670436692
2020-05-31,2020-08-09,"SC",0.0915467493242002,0.00657474525331371
2020-06-01,2020-08-10,"SC",0.0908953999387031,0.00651831827454734
2020-06-02,2020-08-11,"SC",0.090259920185895,0.00646357696480591
2020-06-03,2020-08-12,"SC",0.0896388880019361,0.00638203616155198
2020-06-04,2020-08-13,"SC",0.0890140213847574,0.00631436601858754
2020-06-05,2020-08-14,"SC",0.0885162096399218,0.00623397729642248
2020-06-06,2020-08-15,"SC",0.0880518940069307,0.00619461572060325
2020-06-07,2020-08-16,"SC",0.087598627055222,0.00612359304914703
2020-06-08,2020-08-17,"SC",0.0872752272120766,0.00606013661081379
2020-06-09,2020-08-18,"SC",0.0871616066070091,0.00597736657825639
2020-06-10,2020-08-19,"SC",0.0870072324662042,0.00587271860476987
2020-06-11,2020-08-20,"SC",0.086865518826643,0.00581935976930697
2020-06-12,2020-08-21,"SC",0.0865356666732703,0.00583199317328876
2020-06-13,2020-08-22,"SC",0.0863298744696249,0.00576997489051539
2020-06-14,2020-08-23,"SC",0.0861408368186697,0.00576608954666626
2020-06-15,2020-08-24,"SC",0.0858249791695558,0.00573050309794559
2020-06-16,2020-08-25,"SC",0.0851941054018537,0.0057135515019513
2020-06-17,2020-08-26,"SC",0.0843743003981188,0.00565720234922716
2020-06-18,2020-08-27,"SC",0.0831267485240004,0.0056250332678542
2020-06-19,2020-08-28,"SC",0.081737550308679,0.00558106816491851
2020-06-20,2020-08-29,"SC",0.0800351598476824,0.00547351543963378
2020-06-21,2020-08-30,"SC",0.0783919752582878,0.00536768212892036
2020-06-22,2020-08-31,"SC",0.0767206758231279,0.00527014842446142
2020-06-23,2020-09-01,"SC",0.075182347922219,0.00517800002260874
2020-06-24,2020-09-02,"SC",0.07380576551737,0.00509808813334871
2020-06-25,2020-09-03,"SC",0.0729754030229685,0.00501048248170208
2020-06-26,2020-09-04,"SC",0.0723939236477303,0.00488394231372591
2020-06-27,2020-09-05,"SC",0.0720842529610306,0.00473172563972761
2020-06-28,2020-09-06,"SC",0.0716632556595686,0.00463084119101347
2020-06-29,2020-09-07,"SC",0.0713423425344659,0.00458173131277999
2020-06-30,2020-09-08,"SC",0.0706563152857199,0.00457541316069625
2020-07-01,2020-09-09,"SC",0.0698300624388925,0.00449479076637337
2020-07-02,2020-09-10,"SC",0.0687291541732557,0.00445331207052177
2020-07-03,2020-09-11,"SC",0.067429143277331,0.00432654818034727
2020-07-04,2020-09-12,"SC",0.066143132129693,0.00427849084135881
2020-07-05,2020-09-13,"SC",0.0647991657916909,0.00428399836350682
2020-07-06,2020-09-14,"SC",0.0636845227759786,0.00422231521218524
2020-07-07,2020-09-15,"SC",0.0625218368509107,0.00414153267766567
2020-07-08,2020-09-16,"SC",0.0614132539309816,0.00409358714048672
2020-07-09,2020-09-17,"SC",0.0604486592962825,0.00402686384051276
2020-07-10,2020-09-18,"SC",0.059476718322284,0.00401060739444412
2020-07-11,2020-09-19,"SC",0.0584689464204071,0.00392659259397149
2020-07-12,2020-09-20,"SC",0.057441506966594,0.00383650133422722
2020-07-13,2020-09-21,"SC",0.0565041549015929,0.00377607849746908
2020-07-14,2020-09-22,"SC",0.0558330882818506,0.00365061457262944
2020-07-15,2020-09-23,"SC",0.0552384578751121,0.0035281067949262
2020-07-16,2020-09-24,"SC",0.0546856881543624,0.0034612017427756
2020-07-17,2020-09-25,"SC",0.054259565320583,0.00343585070434907
2020-07-18,2020-09-26,"SC",0.0537883166942269,0.00335601977186545
2020-07-19,2020-09-27,"SC",0.0534220371145105,0.00333654954039965
2020-07-20,2020-09-28,"SC",0.0528483018866459,0.00330052326039382
2020-07-21,2020-09-29,"SC",0.0522803012363864,0.00328331762505601
2020-07-22,2020-09-30,"SC",0.0516734456215669,0.0032536560084383
2020-07-23,2020-10-01,"SC",0.0511163753512042,0.00319791759686949
2020-07-24,2020-10-02,"SC",0.0506669992545712,0.00316718352442886
2020-07-25,2020-10-03,"SC",0.0503907988091784,0.00311565610981588
2020-07-26,2020-10-04,"SC",0.0501693695746161,0.00310340336127131
2020-07-27,2020-10-05,"SC",0.0500450463552646,0.00310938539399803
2020-07-28,2020-10-06,"SC",0.0499285374949939,0.00313295256607192
2020-07-29,2020-10-07,"SC",0.0499877704801626,0.00311644588306631
2020-07-30,2020-10-08,"SC",0.0501189482461058,0.00314151078187107
2020-07-31,2020-10-09,"SC",0.0502923672979311,0.0031460406159459
2020-08-01,2020-10-10,"SC",0.0505577735916192,0.00315991119299529
2020-08-02,2020-10-11,"SC",0.0508532314865421,0.00317825417171289
2020-08-03,2020-10-12,"SC",0.0510263266710872,0.00317557986695439
2020-08-04,2020-10-13,"SC",0.0514217662119123,0.00317475499975975
2020-08-05,2020-10-14,"SC",0.0518619782532104,0.00318836962681235
2020-08-06,2020-10-15,"SC",0.0524153188349557,0.0031848624790087
2020-08-07,2020-10-16,"SC",0.052967360315605,0.00319927988825226
2020-08-08,2020-10-17,"SC",0.0534181280607157,0.00322185064496518
2020-08-09,2020-10-18,"SC",0.0538289356138251,0.00325335062729992
2020-08-10,2020-10-19,"SC",0.0543266050707031,0.00328124633189983
2020-08-11,2020-10-20,"SC",0.0547159557318585,0.00328125489832952
2020-08-12,2020-10-21,"SC",0.0549567576097643,0.00331535559131763
2020-08-13,2020-10-22,"SC",0.0552299365628,0.00334314272747509
2020-08-14,2020-10-23,"SC",0.0554741840583882,0.00336486420336016
2020-08-15,2020-10-24,"SC",0.055564464019559,0.00338481023772846
2020-08-16,2020-10-25,"SC",0.055577351354144,0.0034213891780396
2020-08-17,2020-10-26,"SC",0.0556965667154944,0.00345301697712592
2020-08-18,2020-10-27,"SC",0.0555190351221684,0.00346126254074202
2020-08-19,2020-10-28,"SC",0.0553394417907073,0.00346170890975178
2020-08-20,2020-10-29,"SC",0.0552614990850142,0.00344740213204505
2020-08-21,2020-10-30,"SC",0.0551605361066861,0.00339966439487392
2020-08-22,2020-10-31,"SC",0.0550546464806551,0.00341266272353904
2020-08-23,2020-11-01,"SC",0.0550353020773731,0.00341190985856174
2020-08-24,2020-11-02,"SC",0.0551389594566721,0.00339244587010918
2020-08-25,2020-11-03,"SC",0.0555015101052418,0.00339534721345922
2020-08-26,2020-11-04,"SC",0.0561281687815637,0.00339981135090234
2020-08-27,2020-11-05,"SC",0.0569379415131623,0.00339577931426207
2020-08-28,2020-11-06,"SC",0.058004091390588,0.0034618159737008
2020-08-29,2020-11-07,"SC",0.059208283932648,0.00354682500292664
2020-08-30,2020-11-08,"SC",0.0602593529568743,0.00360396040418579
2020-08-31,2020-11-09,"SC",0.0612210815166661,0.0036740000584121
2020-09-01,2020-11-10,"SC",0.0618784111139209,0.00373782523940221
2020-09-02,2020-11-11,"SC",0.0624878957347408,0.00377925936509478
2020-09-03,2020-11-12,"SC",0.0630645524494078,0.00382373784784354
2020-09-04,2020-11-13,"SC",0.0635514899448678,0.0038777709074274
2020-09-05,2020-11-14,"SC",0.0634713648689751,0.00395069783670661
2020-09-06,2020-11-15,"SC",0.0636253117768825,0.00397327527255054
2020-09-07,2020-11-16,"SC",0.0636204013856664,0.00400423530667253
2020-09-08,2020-11-17,"SC",0.0637964726920159,0.00400192131721624
2020-09-09,2020-11-18,"SC",0.0642652666471667,0.00405676758945672
2020-09-10,2020-11-19,"SC",0.0645578081827812,0.00405145317357755
2020-09-11,2020-11-20,"SC",0.0649527214562704,0.00409741804594873
2020-09-12,2020-11-21,"SC",0.0658193534346635,0.00409493752570975
2020-09-13,2020-11-22,"SC",0.0667429323904959,0.00407168530527112
2020-09-14,2020-11-23,"SC",0.067859018057713,0.00408647139156664
2020-09-15,2020-11-24,"SC",0.0691573362979571,0.00412968181406416
2020-09-16,2020-11-25,"SC",0.0707366551142674,0.0041565060593574
2020-09-17,2020-11-26,"SC",0.07242964134345,0.0041663025444461
2020-09-18,2020-11-27,"SC",0.0743866795669754,0.00418522078994296
2020-09-19,2020-11-28,"SC",0.0764703751849491,0.00428290422399313
2020-09-20,2020-11-29,"SC",0.0786243971213006,0.00439820441427391
2020-09-21,2020-11-30,"SC",0.080884288231974,0.00452252316452263
2020-09-22,2020-12-01,"SC",0.0833134168648715,0.00469352151305313
2020-09-23,2020-12-02,"SC",0.085403713024262,0.0048152781661527
2020-09-24,2020-12-03,"SC",0.0876082415725558,0.00499684406731504
2020-09-25,2020-12-04,"SC",0.0896499592325384,0.00515929463644141
2020-09-26,2020-12-05,"SC",0.0915896828800357,0.00532605338253468
2020-09-27,2020-12-06,"SC",0.0935409563242394,0.00543579785123819
2020-09-28,2020-12-07,"SC",0.0955087152248115,0.00557918727218118
2020-09-29,2020-12-08,"SC",0.0973348019136429,0.00568273389884067
2020-09-30,2020-12-09,"SC",0.0990301692811059,0.00583821339197972
2020-10-01,2020-12-10,"SC",0.10061547788438,0.00599107403832392
2020-10-02,2020-12-11,"SC",0.10230993108182,0.00611722062060869
2020-10-03,2020-12-12,"SC",0.103894665405769,0.00626034436883471
2020-10-04,2020-12-13,"SC",0.104626784863172,0.0063804805012696
2020-10-05,2020-12-14,"SC",0.10550515478234,0.00644040001621602
2020-10-06,2020-12-15,"SC",0.107043442381923,0.00648727526501026
2020-10-07,2020-12-16,"SC",0.10850977649953,0.00650744207194665
2020-10-08,2020-12-17,"SC",0.110045132532124,0.00655140499970499
2020-10-09,2020-12-18,"SC",0.111428593101112,0.00662004440589401
2020-10-10,2020-12-19,"SC",0.113075406616099,0.00668204814071039
2020-10-11,2020-12-20,"SC",0.114712345995524,0.00671276855317248
2020-10-12,2020-12-21,"SC",0.11649235434324,0.00675121122522788
2020-10-13,2020-12-22,"SC",0.11814274009005,0.00686038278767844
2020-10-14,2020-12-23,"SC",0.119739966407146,0.00697060195296706
2020-10-15,2020-12-24,"SC",0.121337946271632,0.00709355380342905
2020-10-16,2020-12-25,"SC",0.123070566009299,0.00727012716952369
2020-10-17,2020-12-26,"SC",0.124835357275623,0.00744327422518598
2020-10-18,2020-12-27,"SC",0.126631174328191,0.00764300941428093
2020-10-19,2020-12-28,"SC",0.128329073881361,0.00780889807173402
2020-10-20,2020-12-29,"SC",0.130131275343707,0.00798331354472271
2020-10-21,2020-12-30,"SC",0.132099583332848,0.00819076168069012
2020-10-22,2020-12-31,"SC",0.133841500013401,0.00839842503257075
2020-05-01,2020-07-10,"USA",0.0422968204069685,0.00254197002476649
2020-05-02,2020-07-11,"USA",0.042875685300091,0.00259792203743144
2020-05-03,2020-07-12,"USA",0.0434340887986241,0.00265505535523657
2020-05-04,2020-07-13,"USA",0.0439821227646617,0.00270175728156796
2020-05-05,2020-07-14,"USA",0.0444833514284019,0.0027458531025089
2020-05-06,2020-07-15,"USA",0.0449855011238241,0.00278952610039871
2020-05-07,2020-07-16,"USA",0.0454953239978965,0.00282563520106626
2020-05-08,2020-07-17,"USA",0.0459802416855815,0.00286536643214749
2020-05-09,2020-07-18,"USA",0.0464313108424789,0.00290232354901794
2020-05-10,2020-07-19,"USA",0.0468899993271072,0.00294901512891757
2020-05-11,2020-07-20,"USA",0.0472898352810487,0.00298994157173314
2020-05-12,2020-07-21,"USA",0.0476727054441278,0.00302599550420734
2020-05-13,2020-07-22,"USA",0.0480257517395308,0.00305250774933114
2020-05-14,2020-07-23,"USA",0.0483511747959127,0.00308567232951134
2020-05-15,2020-07-24,"USA",0.0486414979837757,0.00311279952817941
2020-05-16,2020-07-25,"USA",0.0489238947404271,0.00313244845613587
2020-05-17,2020-07-26,"USA",0.0491628863185376,0.0031443831789946
2020-05-18,2020-07-27,"USA",0.0493824439730861,0.00315468836982567
2020-05-19,2020-07-28,"USA",0.04963266328199,0.00316105634966419
2020-05-20,2020-07-29,"USA",0.0498906920221792,0.00315886615430352
2020-05-21,2020-07-30,"USA",0.0501053900273307,0.00315900255853551
2020-05-22,2020-07-31,"USA",0.0503536343616975,0.0031685298364504
2020-05-23,2020-08-01,"USA",0.050563061489399,0.00317260028678717
2020-05-24,2020-08-02,"USA",0.0508356808558365,0.00317227941969661
2020-05-25,2020-08-03,"USA",0.0511042042402066,0.00317542753508225
2020-05-26,2020-08-04,"USA",0.0513711840036399,0.00318853323958927
2020-05-27,2020-08-05,"USA",0.0515917957052357,0.00320072603424879
2020-05-28,2020-08-06,"USA",0.0518294978402098,0.00320752375154561
2020-05-29,2020-08-07,"USA",0.0520679123567944,0.00322216799854217
2020-05-30,2020-08-08,"USA",0.0522698686751382,0.00323205342432229
2020-05-31,2020-08-09,"USA",0.0523813804811068,0.00324009051638791
2020-06-01,2020-08-10,"USA",0.0524598992266998,0.00324974094948726
2020-06-02,2020-08-11,"USA",0.0525738042444694,0.00325524903762005
2020-06-03,2020-08-12,"USA",0.0527011993500856,0.00326844800442886
2020-06-04,2020-08-13,"USA",0.0527961139094758,0.00327532506127409
2020-06-05,2020-08-14,"USA",0.0528831538303204,0.00328832386378742
2020-06-06,2020-08-15,"USA",0.052925901072553,0.00329490421185337
2020-06-07,2020-08-16,"USA",0.0529515942201147,0.00330395780663131
2020-06-08,2020-08-17,"USA",0.0529510573804362,0.00330748896173759
2020-06-09,2020-08-18,"USA",0.0529374889884909,0.00330984950889068
2020-06-10,2020-08-19,"USA",0.0528718424353182,0.00330634538503532
2020-06-11,2020-08-20,"USA",0.0527555928470564,0.00330055149906772
2020-06-12,2020-08-21,"USA",0.0526328970539602,0.00328946928548706
2020-06-13,2020-08-22,"USA",0.052480711957408,0.00327282772882535
2020-06-14,2020-08-23,"USA",0.0522830281888388,0.00326004911173533
2020-06-15,2020-08-24,"USA",0.0520602649203216,0.00323543653926777
2020-06-16,2020-08-25,"USA",0.0518033617874225,0.00321395986931458
2020-06-17,2020-08-26,"USA",0.0514719283725623,0.00318089161565133
2020-06-18,2020-08-27,"USA",0.0510461944166912,0.003155013276379
2020-06-19,2020-08-28,"USA",0.0505625354659073,0.00312628221146247
2020-06-20,2020-08-29,"USA",0.049997034067101,0.00308233273948526
2020-06-21,2020-08-30,"USA",0.0494488767633872,0.0030427853009008
2020-06-22,2020-08-31,"USA",0.0488747318338627,0.00299459582245886
2020-06-23,2020-09-01,"USA",0.0483353276649747,0.0029404148622954
2020-06-24,2020-09-02,"USA",0.0478808705205802,0.002892630979578
2020-06-25,2020-09-03,"USA",0.0474721747402125,0.00284709102146149
2020-06-26,2020-09-04,"USA",0.0471022396696573,0.00281727348974534
2020-06-27,2020-09-05,"USA",0.0467654493182407,0.00278449130597847
2020-06-28,2020-09-06,"USA",0.0464297364193403,0.00275486546408381
2020-06-29,2020-09-07,"USA",0.0460907877211971,0.00271817959385191
2020-06-30,2020-09-08,"USA",0.0457089249529527,0.00269272671047782
2020-07-01,2020-09-09,"USA",0.0452791041050227,0.00266724041366437
2020-07-02,2020-09-10,"USA",0.0448044446856572,0.00264573757658721
2020-07-03,2020-09-11,"USA",0.0443364541627731,0.00262295273411535
2020-07-04,2020-09-12,"USA",0.0438307626540756,0.00259840928383836
2020-07-05,2020-09-13,"USA",0.0432819401138966,0.00257251744762534
2020-07-06,2020-09-14,"USA",0.0427729593047818,0.00254833792113134
2020-07-07,2020-09-15,"USA",0.0422713189389445,0.00252169083625916
2020-07-08,2020-09-16,"USA",0.0417829413976452,0.00249273788416064
2020-07-09,2020-09-17,"USA",0.0413488127464163,0.002456293558277
2020-07-10,2020-09-18,"USA",0.0409325364252372,0.00242446408642295
2020-07-11,2020-09-19,"USA",0.0406025602827847,0.00238059032516101
2020-07-12,2020-09-20,"USA",0.0403136692615776,0.00234006012658173
2020-07-13,2020-09-21,"USA",0.0400186629764874,0.00231651444492869
2020-07-14,2020-09-22,"USA",0.0397717543898576,0.00229262505710676
2020-07-15,2020-09-23,"USA",0.0394952201813308,0.00227397084688698
2020-07-16,2020-09-24,"USA",0.0392081331537275,0.00225136280136163
2020-07-17,2020-09-25,"USA",0.0389359144757836,0.00223000105344772
2020-07-18,2020-09-26,"USA",0.0387129165140177,0.00221549246297947
2020-07-19,2020-09-27,"USA",0.0385087092409649,0.00219236783331007
2020-07-20,2020-09-28,"USA",0.0383533086267006,0.00216817924371654
2020-07-21,2020-09-29,"USA",0.0382448862573445,0.00215862304792842
2020-07-22,2020-09-30,"USA",0.0381698195674017,0.00215259509656075
2020-07-23,2020-10-01,"USA",0.0381439160533389,0.00214557556800417
2020-07-24,2020-10-02,"USA",0.0382104163711571,0.00213555916132149
2020-07-25,2020-10-03,"USA",0.0383284017184,0.00213651929216925
2020-07-26,2020-10-04,"USA",0.0385182360489233,0.00213670475323697
2020-07-27,2020-10-05,"USA",0.03876388700181,0.00214584317956093
2020-07-28,2020-10-06,"USA",0.0390248169355888,0.00216286248002987
2020-07-29,2020-10-07,"USA",0.0393252574285517,0.00218915137542042
2020-07-30,2020-10-08,"USA",0.039677909419214,0.00221218538833202
2020-07-31,2020-10-09,"USA",0.0400230358846823,0.00223487142736033
2020-08-01,2020-10-10,"USA",0.0404099054750332,0.00225925944402081
2020-08-02,2020-10-11,"USA",0.0407722037032085,0.00228679801685798
2020-08-03,2020-10-12,"USA",0.0412019048175377,0.00231835593131477
2020-08-04,2020-10-13,"USA",0.0416422903560581,0.00234776295263482
2020-08-05,2020-10-14,"USA",0.0421264409146122,0.00236837783918008
2020-08-06,2020-10-15,"USA",0.0426316509672724,0.00239831886837995
2020-08-07,2020-10-16,"USA",0.0431690545364337,0.0024308562141967
2020-08-08,2020-10-17,"USA",0.0437695326235896,0.00246062533535367
2020-08-09,2020-10-18,"USA",0.0445013060712375,0.0024953347823731
2020-08-10,2020-10-19,"USA",0.0452520902216276,0.00254155382769592
2020-08-11,2020-10-20,"USA",0.0460314389065816,0.0025875983069294
2020-08-12,2020-10-21,"USA",0.0468012756425435,0.00262543680741421
2020-08-13,2020-10-22,"USA",0.0476292272100944,0.00267657144457611
2020-08-14,2020-10-23,"USA",0.0485230674153155,0.00272242462696244
2020-08-15,2020-10-24,"USA",0.0495463667588257,0.00277330064527647
2020-08-16,2020-10-25,"USA",0.0506541946784392,0.002825275251189
2020-08-17,2020-10-26,"USA",0.0518741378398847,0.00288820374471872
2020-08-18,2020-10-27,"USA",0.0531203107338783,0.00294925228198635
2020-08-19,2020-10-28,"USA",0.0544411211693115,0.00301745086049885
2020-08-20,2020-10-29,"USA",0.0558653525252046,0.00309775915225741
2020-08-21,2020-10-30,"USA",0.0573577014413953,0.00317881402061424
2020-08-22,2020-10-31,"USA",0.058916005515582,0.00326618067089183
2020-08-23,2020-11-01,"USA",0.0606094576420037,0.00336067935002495
2020-08-24,2020-11-02,"USA",0.0623964349192647,0.00346643899535841
2020-08-25,2020-11-03,"USA",0.0641887958733111,0.00357252602442009
2020-08-26,2020-11-04,"USA",0.0661243407799493,0.00368718491158935
2020-08-27,2020-11-05,"USA",0.0681551721033911,0.00380740004161375
2020-08-28,2020-11-06,"USA",0.0702337339266728,0.00393780613516613
2020-08-29,2020-11-07,"USA",0.0723472389478217,0.00408348217160713
