date,pop_age,pop_age_frac,cases,infections,infections_lo,infections_hi,infections_pct,infections_lo_pct,infections_hi_pct
2020-01-01,6008999.201924841,312559.2047835192,2.6411312708413974e-5,3.574222321333213e-4,2.4318644081929392e-5,0.0081945571834674,1.1435344941476753e-9,7.780492050705294e-11,2.6217615920615775e-8
2020-01-02,6008999.201924841,312559.2047835192,7.015439710916497e-5,8.055708846808886e-4,6.840700001347288e-5,0.014362899475713542,2.5773385405137336e-9,2.1886093567729694e-10,4.595257236356674e-8
2020-01-03,6008999.201924841,312559.2047835192,7.103984743523105e-5,6.697957391169048e-4,6.946175437614946e-5,0.009416586578041949,2.142940373747144e-9,2.2223551030678868e-10,3.0127369259734154e-8
2020-01-04,6008999.201924841,312559.2047835192,1.2003984421392137e-4,9.153514577696799e-4,1.1368004745663637e-4,0.010317137764279017,2.928569831765662e-9,3.637072455932693e-10,3.300858719366381e-8
2020-01-05,6008999.201924841,312559.2047835192,1.3949790151937723e-4,8.802947793772566e-4,1.2863118701015737e-4,0.008089906535365204,2.8164097102401933e-9,4.1154182964871655e-10,2.5882797279857213e-8
2020-01-06,6008999.201924841,312559.2047835192,2.1654402005271046e-4,0.0011847810343411861,2.0045731912721144e-4,0.009029901924947433,3.7905811641726375e-9,6.413419155774013e-10,2.8890212755697306e-8
2020-01-07,6008999.201924841,312559.2047835192,9.47163381255449e-5,4.7307326236856406e-4,9.133556655436712e-5,0.003041344793383088,1.5135476899367532e-9,2.9221845063762175e-010,9.730459851564909e-9
2020-01-08,6008999.201924841,312559.2047835192,9.363173712321968e-5,4.4722264854317033e-4,9.722983376306683e-5,0.0024657532926545367,1.430841394842043e-9,3.1107653294168357e-10,7.88891593950124e-9
2020-01-09,6008999.201924841,312559.2047835192,1.7674568346801235e-4,8.385888937044478e-4,2.028515740104947e-4,0.004028628089680805,2.682976155782264e-9,6.490020799451137e-10,1.2889167965701288e-8
2020-01-10,6008999.201924841,312559.2047835192,1.4663607972040225e-4,7.115581299579082e-4,1.8944971374471048e-4,0.0030235042818880166,2.276554710493132e-9,6.061242505269514e-10,9.67338102866661e-9
2020-01-11,6008999.201924841,312559.2047835192,1.456014977599875e-4,7.381270231446055e-4,2.14206991209821e-4,0.0028136290772261354,2.36155906416462e-9,6.853325319860035e-10,9.001907587955619e-9
2020-01-12,6008999.201924841,312559.2047835192,2.428808541584657e-4,0.001305335161369504,4.092854765560155e-4,0.004522284827064111,4.176281297725942e-9,1.3094654398020038e-9,1.4468570299173492e-8
2020-01-13,7197440.513747787,333951.1483963322,1.9190018055934187e-4,0.0011319333875409825,3.713387948597964e-4,0.004502244493363755,3.3895178770207653e-9,1.1119554361259229e-9,1.348174580319306e-8
2020-01-14,7197440.513747787,333951.1483963322,2.3688598686677712e-4,0.001495655203204425,5.247246137577931e-4,0.005210226978824569,4.4786646501642985e-9,1.5712615940312668e-9,1.560176392219226e-8
2020-01-15,7197440.513747787,333951.1483963322,3.531146826786233e-4,0.0023938650333679115,8.913673421298327e-4,0.007490391730129825,7.168309032214734e-9,2.669154894092356e-9,2.2429603150339374e-8
2020-01-16,7197440.513747787,333951.1483963322,3.572277606896902e-4,0.0026035064140824547,0.0010221522938289717,0.007461671916709159,7.796069654453235e-9,3.06078388631826e-9,2.2343603106444983e-8
2020-01-17,7197440.513747787,333951.1483963322,2.2880746587693174e-4,0.001794541647447055,7.386059186056554e-4,0.004782095830636821,5.3736651485243534e-9,2.21171845688364e-9,1.4319746626418076e-8
2020-01-18,7197440.513747787,333951.1483963322,2.516260342946801e-4,0.0021272087956118956,9.132179187107097e-4,0.005332576960965581,6.369820274093894e-9,2.734585352067439e-9,1.5968134820236925e-8
2020-01-19,7197440.513747787,333951.1483963322,3.228453376583012e-4,0.0029488262205949693,0.0013145544981785493,0.007018848389179504,8.830112532193815e-9,3.936367652847356e-9,2.1017590216068237e-8
2020-01-20,7197440.513747787,333951.1483963322,4.4495845282663574e-4,0.004404365220156681,0.002030783956170101,0.0100287597719653,1.3188651218320091e-8,6.081080918338309e-9,3.003061920920002e-8
2020-01-21,7197440.513747787,333951.1483963322,3.5964146857997805e-4,0.0038714958461227504,0.0018399128599363142,0.00848556823685983,1.1593000547277864e-8,5.509526973546176e-9,2.540960939229705e-8
2020-01-22,7197440.513747787,333951.1483963322,3.265579647545713e-4,0.0038384019091667106,0.0018744094250345636,0.008140688387387983,1.1493902409376675e-8,5.612825211219277e-9,2.4376883943895406e-8
2020-01-23,7197440.513747787,333951.1483963322,5.417306977314784e-4,0.00698374393656318,0.0034943466907756066,0.014396167601914324,2.0912471689646335e-8,1.0463646277474472e-8,4.3108603372218367e-8
2020-01-24,7197440.513747787,333951.1483963322,5.483435844252473e-4,0.007791396101404085,0.003983927209138295,0.015671101219614434,2.333094567519582e-8,1.1929670636766856e-8,4.692632828145277e-8
2020-01-25,7197440.513747787,333951.1483963322,6.418298441025909e-4,0.010106626312379447,0.005268074425726961,0.019901603806035135,3.026378666733894e-8,1.577498520674295e-8,5.959435654467632e-8
2020-01-26,7197440.513747787,333951.1483963322,8.185389917651003e-4,0.014369664229623502,0.007617998169519066,0.027786501005737645,4.302924035035695e-8,2.2811714246534194e-8,8.32052865791038e-8
2020-01-27,7197440.513747787,333951.1483963322,6.598501964550747e-4,0.012998683347466782,0.0069936165947653405,0.024749541484948498,3.892390671476291e-8,2.094203487051746e-8,7.411126329044934e-8
2020-01-28,7197440.513747787,333951.1483963322,6.098878333507962e-4,0.013576592687980971,0.007398028308688184,0.02551562176471125,4.06544273112315e-8,2.2153025507515925e-8,7.640525234675758e-8
2020-01-29,7197440.513747787,333951.1483963322,0.0010004523120175956,0.02535436344954336,0.013965783716204461,0.047140394929077796,7.592237239278146e-8,4.181984036668115e-8,1.4115955329230286e-7
