date,pop_age,pop_age_frac,infections,infections_lo,infections_hi,infections_pct,infections_lo_pct,infections_hi_pct
2020-01-16,7197440.513747787,333951.1483963322,0.002597703928036513,0.0010871196156231945,0.006277913986743145,7.77869440039645e-9,3.25532527989095e-9,1.8798899230891506e-8
2020-01-17,7197440.513747787,333951.1483963322,0.0017839741793659848,7.739046828441019e-4,0.004165420594536934,5.342021394245273e-9,2.3174188397329123e-9,1.2473143495806834e-8
2020-01-18,7456680.624367482,335325.1209826166,0.0021040795270946015,9.430008987013492e-4,0.00478133441011101,6.2747447042706885e-9,2.8121987876662386e-9,1.4258801714885168e-8
2020-01-19,7456680.624367482,335325.1209826166,0.002897439494655577,0.001338227889667528,0.006388435821372383,8.640687241579438e-9,3.990836969643268e-9,1.9051468027960726e-8
2020-01-20,7456680.624367482,335325.1209826166,0.004294765618238334,0.0020388821164100015,0.009210994226497517,1.280776580547622e-8,6.080314264661663e-9,2.7468846352775994e-8
2020-01-21,7456680.624367482,335325.1209826166,0.00374384228354042,0.0018225297229988585,0.007829410325660126,1.1164813040459627e-8,5.435112399745735e-9,2.3348713936842223e-8
2020-01-22,7456680.624367482,335325.1209826166,0.0036792438324517755,0.0018326198010493184,0.007520401543809775,1.0972168806411938e-8,5.465202832639318e-9,2.2427194007333663e-8
2020-01-23,7456680.624367482,335325.1209826166,0.006633358244365958,0.003373622182891237,0.013282150619482918,1.9781870874833243e-8,1.0060749916395697e-8,3.960976911172566e-8
2020-01-24,7456680.624367482,335325.1209826166,0.007332212655820736,0.003799868388482792,0.014413176577824769,2.186598079599542e-8,1.1331892991935365e-8,4.298269254504184e-8
2020-01-25,7456680.624367482,335325.1209826166,0.00942323223006073,0.004966541062155132,0.018222663673718942,2.810177836497145e-8,1.4811121360670737e-8,5.43432702575946e-8
2020-01-26,7456680.624367482,335325.1209826166,0.013276050223362519,0.007102684613174424,0.025306347405080597,3.9591576630045425e-8,2.1181486768307557e-8,7.54680929687713e-8
2020-01-27,7456680.624367482,335325.1209826166,0.011902952926821253,0.006452313248227392,0.022407402485406208,3.549675279901951e-8,1.92419620376783e-8,6.682291627822247e-8
2020-01-28,7456680.624367482,335325.1209826166,0.01232617747772309,0.006758222134920285,0.022958189376412922,3.675888475519877e-8,2.0154237520637873e-8,6.846546214353884e-8
2020-01-29,7456680.624367482,335325.1209826166,0.02283296865973709,0.012640801617008092,0.04215121841006166,6.809203137787211e-8,3.7697150693530644e-8,1.2570253694845247e-7
2020-01-30,8360478.180743177,353491.45186576806,0.018039182450181747,0.010052876247099178,0.03397089686793409,5.103145310860812e-8,2.8438810030734703e-8,9.610104201567489e-8
2020-01-31,8360478.180743177,353491.45186576806,0.03426430554798601,0.019220798400166654,0.06386748620522102,9.693107249732664e-8,5.437415331747655e-8,1.8067618288397406e-7
2020-02-01,8836397.603248958,357536.76695706724,0.02955856381021626,0.016667039531397206,0.054698677319920265,8.267279491780388e-8,4.6616295362425126e-8,1.5298755925285983e-7
2020-02-02,10389255.435076473,389276.7110321868,0.048053049390237586,0.02720264920376945,0.08841819753988597,1.2344188087394826e-7,6.98799810850237e-8,2.2713456786418245e-7
2020-02-03,12976472.680997238,491471.79224605695,0.028117648200939198,0.015962564453804423,0.05152580322250524,5.72111129154326e-8,3.247910603547459e-8,1.0483979759454572e-7
2020-02-04,19479045.65179691,1008443.2019285648,0.03852794302377262,0.02170826919765156,0.08263475641543162,3.8205367392125894e-8,2.1526516472257713e-8,8.194289599790988e-8
2020-02-05,31911623.762906685,1869961.9909918017,0.028883012799295935,0.016155328171577412,0.06821119099280813,1.5445775335773958e-8,8.639388527361912e-9,3.647731414938005e-8
2020-02-06,36004931.574256085,1967362.870747601,0.11089403610755558,0.061881039903697935,0.2595578064612922,5.636684404103635e-8,3.1453800833489884e-8,1.3193184151262336e-7
2020-02-07,39048192.987354144,1992890.368211275,0.14583168948690758,0.08112974047433563,0.3379290932425701,7.317597185127613e-8,4.070958531810954e-8,1.6956732725136277e-7
2020-02-08,43307176.67342355,2047103.8896598169,0.04730338189422439,0.026206402028868654,0.10957318258738111,2.3107465201526806e-8,1.28016961724515e-8,5.352595104764797e-8
2020-02-09,43307176.67342355,2047103.8896598169,0.27526712980965573,0.15185144216978486,0.6319929043246033,1.3446661461592894e-7,7.417866916125062e-8,3.0872536929702504e-7
2020-02-10,43307176.67342355,2047103.8896598169,0.16504864651579967,0.09059995896515732,0.37662126102743604,8.06254374042673e-8,4.4257626309436116e-8,1.8397760022331946e-7
2020-02-11,43307176.67342355,2047103.8896598169,0.1610117623034598,0.08789102956996052,0.36603267068217776,7.865343967971081e-8,4.293432786382232e-8,1.7880512685802391e-7
2020-02-12,43307176.67342355,2047103.8896598169,0.12262132508378194,0.06652112067844577,0.27819650531235046,5.989990332349907e-8,3.249523437205725e-8,1.3589759988125495e-7
2020-02-13,44084236.445759006,2061013.2595846215,0.2535035414433904,0.1365902246694487,0.5749405567417551,1.229994713835474e-7,6.627333620210537e-8,2.7896014451533865e-7
2020-02-14,44084236.445759006,2061013.2595846215,0.4397947375819461,0.23520862670313197,0.9981787795008963,2.1338763132003466e-7,1.141228110053674e-7,4.843145840323561e-7
2020-02-15,44084236.445759006,2061013.2595846215,0.3432741463686605,0.18208858060334282,0.7806238348207427,1.665560106284053e-7,8.83490582879807e-8,3.7875730842123273e-7
2020-02-16,44084236.445759006,2061013.2595846215,0.8426391039745318,0.442948854541005,1.9222445338690648,4.0884700768221067e-7,2.149180033078862e-7,9.326696589310035e-7
2020-02-17,44084236.445759006,2061013.2595846215,0.7269059491828148,0.3783126361459611,1.6652652084706625,3.526934850139276e-7,1.8355662409576472e-7,8.079837433002646e-7
2020-02-18,44084236.445759006,2061013.2595846215,0.7211726878571321,0.37120415115179445,1.6610672168099567,3.4991171672640176e-7,1.801075997087992e-7,8.05946885147517e-7
2020-02-19,44084236.445759006,2061013.2595846215,0.3795521236081897,0.19299440223541586,0.8797776694176394,1.841580212272312e-7,9.364054371698324e-8,4.2686657416020243e-7
2020-02-20,44084236.445759006,2061013.2595846215,1.1458097231591609,0.574850095059715,2.6753737487679397,5.559448576231326e-7,2.78916252666696e-7,1.2980866262389485e-6
2020-02-21,44084236.445759006,2061013.2595846215,2.145392771371496,1.0606139715445424,5.049923107349484,1.040940790358564e-6,5.146080291391718e-7,2.4502137887105343e-6
2020-02-22,44084236.445759006,2061013.2595846215,1.4581135447698008,0.7093771040240896,3.4616872731121937,7.074741212793897e-7,3.441885202461328e-7,1.6796045619861104e-6
2020-02-23,44084236.445759006,2061013.2595846215,2.663064533466691,1.2735467455459601,6.378555087191322,1.2921142166758342e-6,6.179226356858237e-7,3.0948636829618758e-6
2020-02-24,44084236.445759006,2061013.2595846215,2.620856754896092,1.2309878988345169,6.332203033897939,1.2716350769253672e-6,5.972731582923495e-7,3.0723737484222384e-6
2020-02-25,44084236.445759006,2061013.2595846215,2.782757845858819,1.2832205579510376,6.776217236128411,1.3501892008301094e-6,6.226163524099108e-7,3.287808656550854e-6
2020-02-26,44084236.445759006,2061013.2595846215,6.217265601222162,2.8160257877790054,15.235623606924168,3.0166063087217573e-6,1.3663307475986592e-6,7.39229771379286e-6
2020-02-27,44084236.445759006,2061013.2595846215,6.78628547867674,3.02323862248959,16.700719544946242,3.2926937500850695e-6,1.4668700496856077e-6,8.103159679968348e-6
2020-02-28,44084236.445759006,2061013.2595846215,6.008192627088154,2.639488336308561,14.807430917774001,2.9151644702659753e-6,1.280675087379363e-6,7.1845393759176024e-6
2020-02-29,44084236.445759006,2061013.2595846215,6.684632745755701,2.906704343057498,16.443344427598646,3.2433720232847644e-6,1.4103278227541911e-6,7.978281726781637e-6
2020-03-01,44084236.445759006,2061013.2595846215,11.61215527489969,5.02093380580426,28.406402781729373,5.634197267241267e-6,2.4361482307087066e-6,1.3782736549426384e-5
2020-03-02,44084236.445759006,2061013.2595846215,14.162957890644424,6.1212767685606755,34.32852231809564,6.871842199355302e-6,2.9700326963419747e-6,1.6656138507820293e-5
2020-03-03,44084236.445759006,2061013.2595846215,18.082445074499073,7.853693417339807,43.271208828907206,8.773570470935944e-6,3.8105982000924378e-006,2.0995114236978816e-5
2020-03-04,44084236.445759006,2061013.2595846215,24.50394138038006,10.7490869919985,57.70278481015932,1.1889269157501008e-5,5.215438057960326e-6,2.799728946032535e-5
2020-03-05,44084236.445759006,2061013.2595846215,30.45956722410947,13.550833198672164,70.39644100776245,1.4778928317156154e-5,6.574840377981465e-6,3.415622906858455e-5
2020-03-06,44084236.445759006,2061013.2595846215,36.8048570973887,16.659627256202594,83.32310238582541,1.7857651776974198e-5,8.083221773915317e-6,4.042822237961653e-5
2020-03-07,44084236.445759006,2061013.2595846215,53.96395746932455,24.906245151451724,119.53257112473297,2.6183217026076045e-5,1.2084466237966539e-5,5.7996992774720754e-5
2020-03-08,44084236.445759006,2061013.2595846215,81.66750101255673,38.47674147806674,176.9009983722978,3.9624927512119e-5,1.8668847130959935e-5,8.583205253514506e-5
2020-03-09,44084236.445759006,2061013.2595846215,123.00944060113241,59.17986322692799,260.62207088106413,5.968396371497573e-5,2.871396530406367e-5,1.2645336931679427e-4
2020-03-10,44084236.445759006,2061013.2595846215,165.88401205332607,81.46340956911966,344.01113878836276,8.048663019604177e-5,3.9525902703574974e-5,1.669135980511329e-4
2020-03-11,44084236.445759006,2061013.2595846215,223.73717994174726,112.07600998475161,454.70705557371184,1.0855688526081558e-4,5.43790824554615e-5,2.2062306171933795e-4
2020-03-12,44084236.445759006,2061013.2595846215,286.4605298472728,146.20158418338582,571.3223765079618,1.3899014405419514e-4,7.093675089351508e-5,2.772046098447259e-4
2020-03-13,44084236.445759006,2061013.2595846215,383.8557044196562,199.34190081925095,752.4768062021526,1.8624611104977503e-4,9.672033883926904e-5,3.651004197584869e-4
2020-03-14,44084236.445759006,2061013.2595846215,479.08884168487947,252.76079401100833,924.660407655302,2.3245306135557587e-4,1.226390916388136e-4,4.486435996251955e-4
2020-03-15,44084236.445759006,2061013.2595846215,650.350905787385,348.0533963978374,1237.9546271532495,3.155491129244153e-4,1.6887489431678104e-4,6.006534025903103e-4
2020-03-16,44084236.445759006,2061013.2595846215,807.5028665468251,437.68559542670624,1518.552807461481,3.917989672272026e-4,2.123642792647136e-4,7.367991449834396e-4
2020-03-17,44084236.445759006,2061013.2595846215,959.0532435922456,525.642554885854,1784.800667960129,4.653309429874964e-4,2.550408409268519e-4,8.659821375044619e-4
2020-03-18,44084236.445759006,2061013.2595846215,1118.8210773501598,619.0957483829447,2063.9064710602674,5.428500142573795e-4,3.00384165654382e-4,0.001001403781107274
2020-03-19,44084236.445759006,2061013.2595846215,1276.9423010911491,712.3254608169373,2338.562395212829,6.195701532500113e-4,3.456190577640922e-4,0.0011346663512898237
2020-03-20,44084236.445759006,2061013.2595846215,1381.9197484502304,776.0579917932125,2516.090499839033,6.705050256342086e-4,3.7654196943382107e-4,0.0012208026746737806
2020-03-21,44084236.445759006,2061013.2595846215,1471.1675825284108,830.6590524469162,2666.535189169867,7.138079173856995e-4,4.030343078017499e-4,0.0012937981727042759
2020-03-22,44084236.445759006,2061013.2595846215,1647.6818595971681,934.2906938319678,2976.4548904763046,7.994523334261534e-4,4.5331619749999357e-4,0.00144417066539212
2020-03-23,44084236.445759006,2061013.2595846215,1841.228841931394,1047.416473548125,3318.1313927852434,8.933609880328848e-4,5.082046263783971e-4,0.0016099515019393823
2020-03-24,44084236.445759006,2061013.2595846215,1927.0141834779095,1098.8152913690715,3467.1647040025305,9.349838845123595e-4,5.331432421694015e-4,0.0016822622017974333
2020-03-25,44084236.445759006,2061013.2595846215,2057.6799191527443,1175.1549538933336,3698.862531824468,9.983826690991065e-4,5.701831118399381e-4,0.0017946815793751566
2020-03-26,44084236.445759006,2061013.2595846215,2069.8107761401448,1183.1537286185908,3719.1855231895415,0.001004268539522786,5.740641032348548e-4,0.0018045422589562134
2020-03-27,44084236.445759006,2061013.2595846215,2061.81318648235,1179.0635171499898,3704.743879873963,0.001000388123120513,5.720795398413009e-4,0.0017975351990800004
2020-03-28,44084236.445759006,2061013.2595846215,2209.3240885525743,1263.3388947862218,3970.9212389772697,0.0010719601527444046,6.129698044935607e-4,0.0019266839844482965
2020-03-29,44084236.445759006,2061013.2595846215,2219.52717566691,1268.6887186109338,3991.1318629925936,0.0010769106726243166,6.155655295816129e-4,0.0019364901435893575
2020-03-30,44084236.445759006,2061013.2595846215,2146.7085690641957,1226.3239473864257,3862.3826311727094,0.0010415792130793206,5.950102172722461e-4,0.001874021243294251
2020-03-31,44084236.445759006,2061013.2595846215,2089.824807553875,1192.9390382172435,3762.3341919215745,0.0010139793122801452,5.788119182006959e-4,0.0018254779169542261
2020-04-01,44084236.445759006,2061013.2595846215,2052.466416925538,1170.696501062429,3696.8384079395555,9.958530870098302e-4,5.680198783866011e-4,0.0017936994780347118
2020-04-02,44084236.445759006,2061013.2595846215,1976.0724556140033,1126.2615017804515,3560.355429915683,9.587868716634374e-4,5.464600950735461e-4,0.001727478177715965
2020-04-03,44084236.445759006,2061013.2595846215,1915.1301770611813,1090.7641414723105,3451.0140047871137,9.292177855503745e-4,5.292368384336082e-4,0.001674425911011671
2020-04-04,44084236.445759006,2061013.2595846215,1887.5611073271587,1074.437873137765,3401.2607185798834,9.158413215194838e-4,5.213153618207718e-4,0.0016502857042585823
2020-04-05,44084236.445759006,2061013.2595846215,1886.1824040470458,1073.186676050317,3398.14053539618,9.151723771186163e-4,5.207082831997927e-4,0.0016487717968787082
2020-04-06,44084236.445759006,2061013.2595846215,1775.5868627733269,1010.0176468889624,3197.773645323323,8.61511615471693e-4,4.90058781617214e-4,0.0015515541350606377
2020-04-07,44084236.445759006,2061013.2595846215,1736.246784554113,987.5910852938036,3125.519996292219,8.424238788759844e-4,4.7917745346909784e-4,0.001516496791933371
2020-04-08,44084236.445759006,2061013.2595846215,1641.4093118602032,933.8817216001634,2953.097448540555,7.964089043226312e-4,4.531177648941369e-4,0.0014328376757438838
2020-04-09,44084236.445759006,2061013.2595846215,1604.8131001502336,913.5312651395872,2885.40754257985,7.786524869197926e-4,4.432437592971629e-4,0.0013999946527085312
2020-04-10,44084236.445759006,2061013.2595846215,1547.9773894590037,881.8936808170877,2781.3302082703417,7.510759002933268e-4,4.27893259160703e-4,0.0013494965135890944
2020-04-11,44084236.445759006,2061013.2595846215,1537.6831434129579,876.8199040762461,2760.875026694333,7.460811502604616e-4,4.2543147163107587e-4,0.001339571695550742
2020-04-12,44084236.445759006,2061013.2595846215,1514.8391710916844,864.7961907702041,2717.7341859226217,7.349972951639265e-4,4.19597587132698e-4,0.0013186398356652767
2020-04-13,44084236.445759006,2061013.2595846215,1481.7228402578228,847.0103272213544,2656.318273353997,7.189293098271724e-4,4.1096791749513616e-4,0.0012888409431627596
2020-04-14,44084236.445759006,2061013.2595846215,1454.2181181105038,832.5510756138817,2604.960839268027,7.055840671319059e-4,4.0395231410673933e-4,0.0012639224066870066
2020-04-15,44084236.445759006,2061013.2595846215,1451.1193645492096,832.1408396568631,2597.3010521639994,7.040805573670446e-4,4.037532683436367e-4,0.0012602058914882779
2020-04-16,44084236.445759006,2061013.2595846215,1368.9681804766435,786.400278275863,2448.1608018992647,6.642209476869386e-4,3.815600286018319e-4,0.0011878433049929379
2020-04-17,44084236.445759006,2061013.2595846215,1391.0184033141868,800.5731867298896,2485.5450550999763,6.749196769333419e-4,3.8843669879699746e-4,0.0012059820787377734
2020-04-18,44084236.445759006,2061013.2595846215,1425.1002761352793,821.764740853647,2544.330487905747,6.914561415400575e-4,3.987188034972983e-4,0.0012345046670968695
2020-04-19,44084236.445759006,2061013.2595846215,1362.6329505626502,787.3231347718329,2430.6839367794237,6.611471053016303e-4,3.8200779694668764e-4,0.0011793635608483692
2020-04-20,44084236.445759006,2061013.2595846215,1393.650029488167,806.7873981107126,2483.993119525885,6.761965373134205e-4,3.914518232033661e-4,0.001205229082333275
2020-04-21,44084236.445759006,2061013.2595846215,1348.6408601931118,782.2791979902505,2401.938550422691,6.543581677222776e-4,3.7956048771268543e-4,0.0011654163500659767
2020-04-22,44084236.445759006,2061013.2595846215,1345.7717573042546,782.0385047718911,2395.040892880625,6.529660840588103e-4,3.7944370378747776e-4,0.0011620696187870834
2020-04-23,44084236.445759006,2061013.2595846215,1335.1884780550556,776.9684569551338,2374.852199160003,6.478310956253386e-4,3.769837255252422e-4,0.0011522741001863484
2020-04-24,44084236.445759006,2061013.2595846215,1373.7155437937186,800.34771524853,2442.07928138188,6.665243599988185e-4,3.8832730043174626e-4,0.0011848925619595764
2020-04-25,44084236.445759006,2061013.2595846215,1385.6902006592209,808.0842883857416,2462.3357856340035,6.723344423987326e-4,3.9208107207840267e-4,0.0011947209821106463
2020-04-26,44084236.445759006,2061013.2595846215,1398.8152024534515,816.3241215393248,2484.8681352342837,6.787026701300166e-4,3.96079024597759e-4,0.001205653638412344
2020-04-27,44084236.445759006,2061013.2595846215,1396.2794941730979,815.3072866161892,2479.7264426793045,6.77472348942823e-4,3.955856580857258e-4,0.0012031588982494323
2020-04-28,44084236.445759006,2061013.2595846215,1412.9321170437179,825.4939690739575,2508.918120100661,6.855521722012024e-4,4.005282184551924e-4,0.0012173226486695725
2020-04-29,44084236.445759006,2061013.2595846215,1349.2751347301296,788.730635872696,2395.718800015033,6.546659166094175e-4,3.8269071399941285e-4,0.001162398538133553
2020-04-30,44084236.445759006,2061013.2595846215,1395.55210777416,816.3060345799081,2478.0595419507326,6.77119422344435e-4,3.960702488369372e-4,0.0012023501209546623
2020-05-01,44084236.445759006,2061013.2595846215,1345.190078531776,787.4345214596112,2388.901965988961,6.526838545438989e-4,3.820618415712238e-4,0.0011590910222821285
2020-05-02,44084236.445759006,2061013.2595846215,1361.9045618220143,797.9182378251867,2419.216391312333,6.607936923688176e-4,3.8714852226909004e-4,0.0011737995280049311
2020-05-03,44084236.445759006,2061013.2595846215,1361.6866098930711,798.5876299684955,2419.5742244915114,6.606879424771419e-4,3.874733101568903e-4,0.0011739731480326112
2020-05-04,44084236.445759006,2061013.2595846215,1328.9853111471364,780.2612186132766,2362.1723183650024,6.448213299777515e-4,3.7858136767665975e-4,0.0011461218443791462
2020-05-05,44084236.445759006,2061013.2595846215,1305.795263562836,767.5143810311054,2321.3352607489096,6.335695597737237e-4,3.723966245543665e-4,0.0011263077760192352
2020-05-06,44084236.445759006,2061013.2595846215,1336.6467095807434,786.5937634949345,2376.5084684733524,6.485386269907514e-4,3.8165390728901245e-4,0.0011530777191371957
2020-05-07,44084236.445759006,2061013.2595846215,1335.2257401920247,786.6598221989551,2373.96834784783,6.47849175148503e-4,3.8168595885574224e-4,0.0011518452570879053
2020-05-08,44084236.445759006,2061013.2595846215,1319.8360820595506,778.4805206073692,2346.0833634211435,6.40382140154475e-4,3.777173761435503e-4,0.0011383155118050892
2020-05-09,44084236.445759006,2061013.2595846215,1386.4365016823547,818.6473953477047,2463.4318480929824,6.726965463394342e-4,3.9720627295367116e-4,0.0011952527896833933
2020-05-10,44084236.445759006,2061013.2595846215,1385.0520946308814,818.7549191803545,2459.4476119981045,6.720248344787582e-4,3.972584433277092e-4,0.001193319645354336
2020-05-11,44084236.445759006,2061013.2595846215,1362.6643055483044,806.462537763335,2417.9331472054737,6.611623186853912e-4,3.912942015355448e-4,0.0011731769002266323
2020-05-12,44084236.445759006,2061013.2595846215,1344.7326333983247,796.9262606646793,2383.970849700915,6.524619029716206e-4,3.866672166996599e-4,0.0011566984533526886
2020-05-13,44084236.445759006,2061013.2595846215,1317.3691318547399,781.9912931839184,2333.216557555167,6.391851802643151e-4,3.7942079680822703e-4,0.0011320725602829967
2020-05-14,44084236.445759006,2061013.2595846215,1297.5481805466015,771.5420631522426,2295.7871038498606,6.295680896337905e-4,3.743508488187698e-4,0.0011139118553330199
2020-05-15,44084236.445759006,2061013.2595846215,1315.7405401280087,783.7265054196113,2325.8950516660175,6.383949904296998e-4,3.8026271872581945e-4,0.0011285201785333396
2020-05-16,44084236.445759006,2061013.2595846215,1366.913288661507,814.8355769390118,2415.426044961227,6.632239178009927e-4,3.953567853819798e-4,0.0011719604586377258
2020-05-17,44084236.445759006,2061013.2595846215,1393.7185891650372,831.3874618839591,2461.8003612205607,6.762298023477677e-4,4.033877307764229e-4,0.001194461195129193
2020-05-18,44084236.445759006,2061013.2595846215,1379.400324845784,823.4596081028682,2435.525369685759,6.692826057430555e-4,3.9954115009858255e-4,0.0011817126155591142
2020-05-19,44084236.445759006,2061013.2595846215,1351.308965163361,807.3352534834376,2385.0938553009332,6.55652727549994e-4,3.917176416643475e-4,0.0011572433336899672
2020-05-20,44084236.445759006,2061013.2595846215,1338.5426377208896,800.2869854843461,2361.6279004231938,6.494585279818436e-4,3.882978344572304e-4,0.0011458576937535853
2020-05-21,44084236.445759006,2061013.2595846215,1323.2462546798786,791.7312057142375,2333.7681683762794,6.420367498977503e-4,3.841465851965473e-4,0.001132340200880915
2020-05-22,44084236.445759006,2061013.2595846215,1280.4712530339066,766.7307633657018,2257.4271611092977,6.212823945111221e-4,3.720164146446246e-4,0.0010952996787435814
2020-05-23,44084236.445759006,2061013.2595846215,1372.3830759188768,822.4067929159046,2418.4080462999705,6.658778489350758e-4,3.9903032602597285e-4,0.0011734073204300386
2020-05-24,44084236.445759006,2061013.2595846215,1320.5372650478587,792.0082347684607,2326.0561058268336,6.407223529042219e-4,3.842809992052563e-4,0.0011285983217282304
2020-05-25,44084236.445759006,2061013.2595846215,1406.2673523394908,844.1046831577855,2476.1069538534502,6.823184401166401e-4,4.095581041181206e-4,0.0012014027286522586
2020-05-26,44084236.445759006,2061013.2595846215,1325.4076266678383,796.2125080198967,2332.673687772547,6.430854437758261e-4,3.8632090517475183e-4,0.0011318091608215448
2020-05-27,44084236.445759006,2061013.2595846215,1292.7404096016996,777.2762546352938,2273.9772923415458,6.27235367647387e-4,3.771330684170109e-4,0.0011033297732397148
2020-05-28,44084236.445759006,2061013.2595846215,1335.8626715910364,803.8936380083,2348.613081966946,6.481582131403984e-4,3.9004777590335223e-4,0.0011395429267836382
2020-05-29,44084236.445759006,2061013.2595846215,1352.18299902276,814.4136049032519,2376.0333499081653,6.560768072376594e-4,3.9515204529416253e-4,0.0011528471924469972
2020-05-30,44084236.445759006,2061013.2595846215,1336.878601609354,805.9244909343508,2347.807088380108,6.486511405942093e-4,3.910331421626941e-4,0.0011391518601162648
2020-05-31,44084236.445759006,2061013.2595846215,1391.1106636450445,839.3444792995642,2441.6757363945208,6.749644414832199e-4,4.0724846159831423e-4,0.0011846967626431566
2020-06-01,44084236.445759006,2061013.2595846215,1395.8810414638638,843.0418004025951,2448.7114886815684,6.772790203907717e-4,4.090423952791563e-4,0.0011881104972488552
2020-06-02,44084236.445759006,2061013.2595846215,1326.9966473033917,802.2376745957409,2326.4515766674226,6.438564337867656e-4,3.892443053750293e-4,0.0011287902034828722
2020-06-03,44084236.445759006,2061013.2595846215,1403.5872590809313,849.3460314159493,2459.361521830853,6.810180635925707e-4,4.121011970525251e-4,0.0011932778745569618
2020-06-04,44084236.445759006,2061013.2595846215,1371.7023681884084,830.8403589694661,2402.048873940375,6.65547570744335e-4,4.031222774068491e-4,0.0011654698788422574
2020-06-05,44084236.445759006,2061013.2595846215,1388.572806702436,841.7942429444219,2430.0181274382257,6.737330777688885e-4,4.0843708259988477e-4,0.0011790405113298367
2020-06-06,44084236.445759006,2061013.2595846215,1493.9414781134774,906.5960365832249,2612.7813500476905,7.248577713733718e-4,4.3987879862837035e-4,0.0012677169047297992
2020-06-07,44084236.445759006,2061013.2595846215,1583.8622059740044,962.1145446151269,2767.9879607815624,7.684871500017508e-4,4.668162808467483e-4,0.001343022878629818
2020-06-08,44084236.445759006,2061013.2595846215,1562.7390752648666,950.2142806105713,2729.083041813159,7.582382442215934e-4,4.610422937318115e-4,0.0013241462805354202
2020-06-09,44084236.445759006,2061013.2595846215,1621.9940790186552,987.2282579126476,2830.5855711797417,7.869886675768177e-4,4.790014102634228e-4,0.0013733951288359108
2020-06-10,44084236.445759006,2061013.2595846215,1613.0987468617782,982.8231990050839,2813.144331443249,7.826726680967028e-4,4.768640834475577e-4,0.0013649326700645354
2020-06-11,44084236.445759006,2061013.2595846215,1694.3160630338668,1033.3147366405592,2952.6551471411703,8.220791667178991e-4,5.013624884920994e-4,0.0014326230718846764
2020-06-12,44084236.445759006,2061013.2595846215,1694.0118400196673,1034.1265894264739,2950.1400566674783,8.219315582477523e-4,5.01756398032535e-4,0.0014314027544209261
2020-06-13,44084236.445759006,2061013.2595846215,1873.7029288813553,1144.9596492699657,3260.6385424403193,9.091173577694415e-4,5.555324032707688e-4,0.0015820560723114761
2020-06-14,44084236.445759006,2061013.2595846215,2045.26483013669,1251.0026904799158,3556.3588562337272,9.92358889796223e-4,6.06984299912774e-4,0.0017255390472114085
2020-06-15,44084236.445759006,2061013.2595846215,2077.271876387389,1271.823220328344,3608.9398379434374,0.001007888652208887,6.17086384288798e-4,0.0017510512468370952
2020-06-16,44084236.445759006,2061013.2595846215,2204.838588913021,1351.28863272283,3826.997928627649,0.0010697837962271946,6.556428622856944e-4,0.001856852648002345
2020-06-17,44084236.445759006,2061013.2595846215,2267.8600745366903,1391.2487479756303,3932.9519204036374,0.0011003617099454065,6.750314397569784e-4,0.0019082613380159855
2020-06-18,44084236.445759006,2061013.2595846215,2291.6640076896674,1407.1689416983577,3970.8314885192153,0.0011119113363450808,6.827558896840673e-4,0.0019266404376842778
2020-06-19,44084236.445759006,2061013.2595846215,2424.763073307055,1490.4402437476047,4197.629788702583,0.0011764907683300125,7.231589786316996e-4,0.0020366825730895963
2020-06-20,44084236.445759006,2061013.2595846215,2331.6452978626958,1434.6644844639459,4032.902066697407,0.0011313101878503283,6.960966785595011e-4,0.0019567569727863866
2020-06-21,44084236.445759006,2061013.2595846215,2487.35376936804,1531.971238505489,4298.153993057705,0.0012068596637118888,7.433097440694021e-4,0.0020854567398193055
2020-06-22,44084236.445759006,2061013.2595846215,2894.193201915917,1784.301541438141,4996.522984014579,0.0014042574391293413,8.657399621959496e-4,0.002424304143012444
2020-06-23,44084236.445759006,2061013.2595846215,3046.9869958322042,1880.2621530079055,5254.7412755362475,0.0014783927185632454,9.122998817517823e-4,0.0025495912028219037
2020-06-24,44084236.445759006,2061013.2595846215,3174.9713937004153,1960.9925352993316,5469.751265166809,0.0015404905227733964,9.514701209125417e-4,0.0026539136707297013
2020-06-25,44084236.445759006,2061013.2595846215,3319.2144872942645,2052.030615272381,5712.168844488199,0.0016104770174856721,9.956416368160335e-4,0.0027715342528361196
2020-06-26,44084236.445759006,2061013.2595846215,3364.884531421807,2082.167289256166,5784.60704284768,0.0016326360423804206,0.0010102638979022425,0.002806681138972155
2020-06-27,44084236.445759006,2061013.2595846215,3588.8431073982943,2222.869997217718,6163.228933834411,0.0017413003486069726,0.0010785326037474,0.0029903878129714477
2020-06-28,44084236.445759006,2061013.2595846215,3870.3651272772504,2399.448508109107,6639.686205741451,0.0018778943363310953,0.0011642081859253512,0.003221564041310253
2020-06-29,44084236.445759006,2061013.2595846215,3864.680916578749,2398.1351261902687,6623.180046471719,0.0018751363673214021,0.0011635709353338128,0.0032135552819328103
2020-06-30,44084236.445759006,2061013.2595846215,4080.2359494158395,2534.1003413373965,6985.816110480677,0.0019797232892321,0.001229541018017575,0.003389505660865377
2020-07-01,44084236.445759006,2061013.2595846215,3984.833608887331,2477.0144445507285,6815.781297599502,0.0019334342418012576,0.001201843041538679,0.0033070050694254927
2020-07-02,44084236.445759006,2061013.2595846215,4219.253344757119,2625.0133774737833,7209.377853616341,0.0020471742843650945,0.0012736518628719696,0.0034979774244971746
