date,cases.fitted,cum.incidence,infections,infections.lo,infections.hi,pop,pct_inf,pct_inf_lo,pct_inf_hi
2021-09-08,330.49341440033135,211987.74074366447,1146.7232585167915,NA,NA,415759,0.002758144161682108,NA,NA
2021-09-09,328.74851195788625,213079.66886706083,1091.9281233963513,NA,NA,415759,0.002626348734233898,NA,NA
2021-09-10,326.0900134392441,214116.90130591675,1037.2324388559352,NA,NA,415759,0.0024947925092564088,NA,NA
2021-09-11,322.475760171865,215100.20070294803,983.2993970312781,NA,NA,415759,0.0023650706227195998,NA,NA
2021-09-12,317.8845648639041,216030.92322374586,930.7225207978473,NA,NA,415759,0.0022386106393315532,NA,NA
2021-09-13,312.33374627709696,216910.91666914814,879.9934454022847,NA,NA,415759,0.0021165950596434106,NA,NA
2021-09-14,305.8895133476408,217742.4204132293,831.5037440811458,NA,NA,415759,0.0019999657110998095,NA,NA
2021-09-15,298.61574372995915,218527.97417949804,785.5537662687562,NA,NA,415759,0.001889445006046186,NA,NA
2021-09-16,290.57373657958607,219270.337219769,742.3630402709489,NA,NA,415759,0.001785560962651317,NA,NA
2021-09-17,281.85356307096123,219972.41307195404,702.0758521850433,NA,NA,415759,0.0016886606235464376,NA,NA
2021-09-18,272.57493302703904,220637.1708845743,664.75781262027,NA,NA,415759,0.0015989017979653357,NA,NA
2021-09-19,262.8473526546998,221267.5804834392,630.4095988649115,NA,NA,415759,0.0015162861149485916,NA,NA
2021-09-20,252.79187164029662,221866.56294580334,598.982462364142,NA,NA,415759,0.0014406963225429682,NA,NA
2021-09-21,242.54467336583832,222436.95439906078,570.3914532574435,NA,NA,415759,0.0013719280959821518,NA,NA
2021-09-22,232.21205245236195,222981.48021227313,544.5258132123578,NA,NA,415759,0.0013097150349417757,NA,NA
2021-09-23,221.87375690416673,223502.73589646877,521.2556841956267,NA,NA,415759,0.0012537447997412604,NA,NA
2021-09-24,211.6141705866364,224003.17497829982,500.43908183106186,NA,NA,415759,0.0012036758839401235,NA,NA
2021-09-25,201.5161092935927,224485.10266804014,481.9276897403278,NA,NA,415759,0.0011591515511157372,NA,NA
2021-09-26,191.65988109323268,224950.6737003284,465.5710322882472,NA,NA,415759,0.0011198098713154669,NA,NA
2021-09-27,182.13452618930842,225401.89352756814,451.2198272397544,NA,NA,415759,0.0010852917849998543,NA,NA
2021-09-28,173.015798334736,225840.62401492835,438.7304873602006,NA,NA,415759,0.0010552519304698168,NA,NA
2021-09-29,164.3465086462778,226268.59042817174,427.96641324338367,NA,NA,415759,0.001029361753427788,NA,NA
2021-09-30,156.1479124406586,226687.3880637187,418.79763554696336,NA,NA,415759,0.0010073086464681784,NA,NA
2021-10-01,148.43039307020825,227098.48809693547,411.1000332167682,NA,NA,415759,9.887940687195423e-4,NA,NA
2021-10-02,141.19496672623578,227503.24277887715,404.7546819416632,NA,NA,415759,9.735319787224406e-4,NA,NA
2021-10-03,134.43085165596528,227902.89265261986,399.6498737427245,NA,NA,415759,9.612536920252466e-4,NA,NA
2021-10-04,128.1210301819977,228298.5734924721,395.6808398522357,NA,NA,415759,9.517072146417412e-4,NA,NA
2021-10-05,122.24787896747614,228691.32135564229,392.74786317018237,NA,NA,415759,9.446527030567766e-4,NA,NA
2021-10-06,116.78963058413345,229082.07577519308,390.7544195508012,NA,NA,415759,9.398579935751269e-4,NA,NA
2021-10-07,111.71940950155746,229471.68139469548,389.6056195024129,NA,NA,415759,9.370948542362592e-4,NA,NA
2021-10-08,107.00649396032705,229860.8905082729,389.2091135774102,NA,NA,415759,9.361411624941618e-4,NA,NA
2021-10-09,102.6201131193784,230250.36545904598,389.4749507730935,NA,NA,415759,9.367805646374306e-4,NA,NA
2021-10-10,98.53172491996335,230640.67949622287,390.3140371769083,NA,NA,415759,9.387987684617971e-4,NA,NA
2021-10-11,94.71427358959156,231032.3162395777,391.63674335481824,NA,NA,415759,9.419801937055319e-4,NA,NA
2021-10-12,91.14167705124919,231425.66806065713,393.3518210794492,NA,NA,415759,9.461053665211078e-4,NA,NA
2021-10-13,87.78799194383224,231821.03548400276,395.3674233456346,NA,NA,415759,9.509533728569547e-4,NA,NA
2021-10-14,84.62040255006569,232218.62736175378,397.59187775103527,NA,NA,415759,9.563037186231333e-4,NA,NA
2021-10-15,81.61387097144834,232618.56055518094,399.9331934271579,NA,NA,415759,9.619351437423073e-4,NA,NA
2021-10-16,78.75478081862187,233020.8593116064,402.29875642543476,NA,NA,415759,9.676248894802873e-4,NA,NA
2021-10-17,76.02872386244688,233425.45464359314,404.5953319867507,NA,NA,415759,9.731487039047878e-4,NA,NA
2021-10-18,73.42350607506694,233832.18570704502,406.73106345187284,NA,NA,415759,9.782856497438969e-4,NA,NA
2021-10-19,70.93170515708397,234240.80339389955,408.61768685452336,NA,NA,415759,9.828234310129747e-4,NA,NA
